upc,title,release_year,runtime_minutes,director_names,actor_names,studio_name,metadata_source,metadata_status,estimated_value_low_cents,estimated_value_high_cents,value_search_url,review_flags
012569740648.3,The Polar Express,1985,,,,SDS,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20The%20Polar%20Express%20012569740648.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
012569751002.3,BATMAN BEGINS,2005,,,,Unknown,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20BATMAN%20BEGINS%20012569751002.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
013023010598,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013023010598%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013023012790,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013023012790%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013023034693,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013023034693%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013023052093,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013023052093%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131032499,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131032499%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131072693,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131072693%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131123494,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131123494%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131124293,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131124293%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131125894,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131125894%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131125993,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131125993%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131131291,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131131291%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131132793,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131132793%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131133295,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131133295%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131138795,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131138795%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131140996,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131140996%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131142297,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131142297%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131147193,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131147193%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
013131169294,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20013131169294%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381081626,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381081626%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381394924,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381394924%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381407921,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381407921%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381408126,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381408126%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381408225,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381408225%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381429220,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381429220%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381462227,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381462227%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381547924,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381547924%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381563122,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381563122%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381568127,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381568127%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381570328,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381570328%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381597523,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381597523%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381628029,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381628029%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381630329,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381630329%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381631326,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381631326%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381631425,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381631425%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381632125,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381632125%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381634020,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381634020%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381881127,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381881127%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
014381935721,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20014381935721%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
017153100228,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20017153100228%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
017153118230,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20017153118230%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
017153348620,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20017153348620%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
017153590029,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20017153590029%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
017153629422,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20017153629422%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
018713810052,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20018713810052%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
018713810120,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20018713810120%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
018713810298,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20018713810298%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
018713810540,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20018713810540%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
018713810557,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20018713810557%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
018713810625,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20018713810625%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543000020,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543000020%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543000037,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543000037%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543000068,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543000068%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543000082.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543000082.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543000358,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543000358%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543000457,Independence Day (Five Star Collection),,,,,CBS / FOX,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Independence%20Day%20%28Five%20Star%20Collection%29%20024543000457%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543001058,Beneath The Planet Of The Apes,1970,,,,unknown,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Beneath%20The%20Planet%20Of%20The%20Apes%20024543001058%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
024543001065,Escape from the Planet of the Apes,1971,,,,20th Century Fox,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Escape%20from%20the%20Planet%20of%20the%20Apes%20024543001065%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
024543001072,Conquest of the Planet of the Apes,1972,,,,KEDUDES,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Conquest%20of%20the%20Planet%20of%20the%20Apes%20024543001072%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
024543001089,Battle For The Planet of the Apes,1973,,,,KEDUDES,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Battle%20For%20The%20Planet%20of%20the%20Apes%20024543001089%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
024543001096,Planet Of The Apes: The Evolution (Limited Edition),,,,,20th Century Fox Home Entertainment,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Planet%20Of%20The%20Apes%3A%20The%20Evolution%20%28Limited%20Edition%29%20024543001096%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543001768,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543001768%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543004486.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543004486.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543005162,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543005162%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543005711,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543005711%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543006251,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543006251%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543007913,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543007913%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543008132,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543008132%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543008194,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543008194%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543008859,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543008859%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543009252,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543009252%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543010821,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543010821%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543010944.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543010944.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543011415,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543011415%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543014324,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543014324%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543014355,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543014355%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543014386,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543014386%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543014416,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543014416%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543014836,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543014836%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543014881,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543014881%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543016595,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543016595%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543016656.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543016656.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543017400,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543017400%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543017912,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543017912%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
024543017936,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20024543017936%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
